route_id,index,from_stop,to_stop,metres,seconds,seconds_peak,seconds_offpeak,trips
13181,0,73239,61853,2440.0,337.0,,337.0,12
13181,1,61853,61883,732.0,100.0,,100.0,12
13181,2,61883,61859,1350.0,187.0,,187.0,12
13181,3,61859,62304,509.0,70.0,,70.0,12
13181,4,62304,61879,1234.0,170.0,,170.0,12
13181,5,61879,61901,1429.0,197.0,,197.0,12
13181,6,61901,61985,2190.0,302.0,,302.0,12
13181,7,61985,72334,532.0,74.0,,74.0,12
13181,8,72334,73073,1472.0,203.0,,203.0,12
13181,9,73073,71381,1010.0,139.0,,139.0,12
13181,10,71381,71382,684.0,94.0,,94.0,12
13181,11,71382,71383,433.0,60.0,,60.0,12
13181,12,71383,71384,474.0,65.0,,65.0,12
13181,13,71384,71385,489.0,68.0,,68.0,12
13181,14,71385,71802,1200.0,165.0,,165.0,12
13181,15,71802,71595,510.0,71.0,,71.0,12
13181,16,71595,71596,600.0,82.0,,82.0,12
13181,17,71596,71597,539.0,75.0,,75.0,12
13181,18,71597,71598,781.0,107.0,,107.0,12
13181,19,71598,56414,338.0,47.0,,47.0,12
13181,20,56414,74292,739.0,102.0,,102.0,12
13182,0,73239,61853,0.0,403,,403,59
13182,1,61853,61883,0.0,121,,121,59
13182,2,61883,61859,0.0,223,,223,59
13182,3,61859,62304,0.0,84,,84,59
13182,4,62304,61879,0.0,204,,204,59
13182,5,61879,61901,0.0,236,,236,59
13182,6,61901,61985,0.0,362,,362,59
13182,7,61985,72334,0.0,88,,88,59
13182,8,72334,73073,0.0,243,,243,59
13182,9,73073,71381,0.0,167,,167,59
13182,10,71381,71382,0.0,113,,113,59
13182,11,71382,71383,0.0,72,,72,59
13182,12,71383,71384,0.0,79,,79,59
13182,13,71384,71385,0.0,80,,80,59
13182,14,71385,71802,0.0,199,,199,59
13182,15,71802,71595,0.0,84,,84,59
13182,16,71595,71596,0.0,99,,99,59
13182,17,71596,71597,0.0,89,,89,59
13182,18,71597,71598,0.0,129,,129,59
13182,19,71598,56414,0.0,56,,56,59
13182,20,56414,74292,0.0,122,,122,59
13182,21,74292,71506,0.0,103,,103,59
13182,22,71506,71507,0.0,127,,127,59
13182,23,71507,71508,0.0,131,,131,59
13182,24,71508,71509,0.0,50,,50,59
13182,25,71509,71510,390.5,93,,93,59
13182,26,71510,71511,827.0,136,,136,59
13182,27,71511,71408,464.0,77,,77,59
13182,28,71408,73079,446.0,73,,73,59
13182,29,73079,71410,561.0,93,,93,59
13182,30,71410,71411,505.0,84,,84,59
13182,31,71411,71412,449.0,74,,74,59
13182,32,71412,73076,1078.0,178,,178,59
13182,33,73076,72331,1586.0,262,,262,59
13182,34,72331,61899,2216.0,366,,366,59
13182,35,61899,61876,1405.0,232,,232,59
13182,36,61876,61884,1229.0,203,,203,59
13182,37,61884,61856,524.0,87,,87,59
13182,38,61856,61881,1417.0,234,,234,59
13182,39,61881,61852,675.0,111,,111,59
13182,40,61852,73235,2616.0,432,,432,59
13182,41,73235,52733,1382.0,229,,229,59
13182,42,52733,53036,338.0,56,,56,59
13182,43,53036,53037,333.0,55,,55,59
13182,44,53037,53014,626.0,104,,104,59
13182,45,53014,73769,1125.0,186,,186,59
13182,46,73769,73770,442.0,73,,73,59
13182,47,73770,73239,0.0,281,,281,59
13183,0,73239,61853,0.0,340.0,,340.0,6
13183,1,61853,61883,0.0,102.0,,102.0,6
13183,2,61883,61859,0.0,188.0,,188.0,6
13183,3,61859,62304,0.0,70.5,,70.5,6
13183,4,62304,61879,0.0,172.0,,172.0,6
13183,5,61879,61901,0.0,199.0,,199.0,6
13183,6,61901,61985,0.0,305.5,,305.5,6
13183,7,61985,72334,0.0,73.5,,73.5,6
13183,8,72334,73073,0.0,205.0,,205.0,6
13183,9,73073,71381,0.0,141.0,,141.0,6
13183,10,71381,71382,0.0,95.0,,95.0,6
13183,11,71382,71383,0.0,60.5,,60.5,6
13183,12,71383,71384,0.0,66.0,,66.0,6
13183,13,71384,71385,0.0,68.5,,68.5,6
13183,14,71385,71802,0.0,166.5,,166.5,6
13183,15,71802,71595,0.0,71.5,,71.5,6
13183,16,71595,71596,0.0,83.5,,83.5,6
13183,17,71596,71597,0.0,74.5,,74.5,6
13183,18,71597,71598,0.0,109.0,,109.0,6
13183,19,71598,56414,0.0,47.0,,47.0,6
13183,20,56414,74292,0.0,103.0,,103.0,6
13183,21,74292,71506,465.0,87.0,,87.0,6
13183,22,71506,71507,769.0,107.0,,107.0,6
13183,23,71507,71508,790.0,110.5,,110.5,6
13183,24,71508,71509,299.0,41.5,,41.5,6
13183,25,71509,71510,560.0,78.5,,78.5,6
13183,26,71510,71511,827.0,115.0,,115.0,6
13183,27,71511,71408,464.0,64.5,,64.5,6
13183,28,71408,73079,446.0,62.5,,62.5,6
13183,29,73079,71410,561.0,77.5,,77.5,6
13183,30,71410,71411,505.0,70.5,,70.5,6
13183,31,71411,71412,449.0,63.0,,63.0,6
13183,32,71412,73076,1078.0,150.0,,150.0,6
13183,33,73076,72331,1586.0,220.5,,220.5,6
13183,34,72331,61897,2141.0,298.5,,298.5,6
13183,35,61897,61876,1480.0,206.0,,206.0,6
13183,36,61876,61884,1229.0,171.5,,171.5,6
13183,37,61884,61856,524.0,72.5,,72.5,6
13183,38,61856,61881,1417.0,197.0,,197.0,6
13183,39,61881,61852,675.0,94.5,,94.5,6
13183,40,61852,73239,0.0,498.5,,498.5,6
13184,0,73239,61853,0.0,423.5,,423.5,8
13184,1,61853,61883,0.0,127.0,,127.0,8
13184,2,61883,61859,0.0,233.5,,233.5,8
13184,3,61859,62304,0.0,89.0,,89.0,8
13184,4,62304,61879,0.0,214.0,,214.0,8
13184,5,61879,61901,0.0,248.0,,248.0,8
13184,6,61901,74190,0.0,473.0,,473.0,8
13184,7,74190,57470,0.0,340.5,,340.5,8
13184,8,57470,71381,0.0,164.0,,164.0,8
13184,9,71381,71382,0.0,118.5,,118.5,8
13184,10,71382,71383,0.0,75.0,,75.0,8
13184,11,71383,71384,0.0,82.0,,82.0,8
13184,12,71384,71385,0.0,85.0,,85.0,8
13184,13,71385,71802,0.0,208.5,,208.5,8
13184,14,71802,71595,0.0,88.0,,88.0,8
13184,15,71595,71596,0.0,104.0,,104.0,8
13184,16,71596,71597,0.0,94.0,,94.0,8
13184,17,71597,71598,0.0,135.0,,135.0,8
13184,18,71598,56414,0.0,59.0,,59.0,8
13184,19,56414,74292,0.0,128.0,,128.0,8
13184,20,74292,71506,0.0,108.5,,108.5,8
13184,21,71506,71507,0.0,133.0,,133.0,8
13184,22,71507,71508,0.0,137.0,,137.0,8
13184,23,71508,71509,47.0,52.0,,52.0,8
13184,24,71509,71510,560.0,97.0,,97.0,8
13184,25,71510,71511,827.0,143.5,,143.5,8
13184,26,71511,71408,464.0,80.0,,80.0,8
13184,27,71408,73079,446.0,78.0,,78.0,8
13184,28,73079,71410,561.0,97.0,,97.0,8
13184,29,71410,71411,505.0,87.5,,87.5,8
13184,30,71411,71412,449.0,78.0,,78.0,8
13184,31,71412,73076,1078.0,187.0,,187.0,8
13184,32,73076,72331,1586.0,275.0,,275.0,8
13184,33,72331,61899,2216.0,384.5,,384.5,8
13184,34,61899,61876,1405.0,243.5,,243.5,8
13184,35,61876,61884,1229.0,213.0,,213.0,8
13184,36,61884,61856,524.0,91.0,,91.0,8
13184,37,61856,61881,1417.0,245.5,,245.5,8
13184,38,61881,61852,675.0,117.0,,117.0,8
13184,39,61852,73235,2616.0,453.5,,453.5,8
13184,40,73235,52733,1382.0,240.0,,240.0,8
13184,41,52733,53036,338.0,58.5,,58.5,8
13184,42,53036,53037,333.0,58.0,,58.0,8
13184,43,53037,53014,626.0,108.0,,108.0,8
13184,44,53014,73770,1567.0,272.0,,272.0,8
13184,45,73770,73239,0.0,295.5,,295.5,8
13185,0,73239,61853,0.0,443,,443,43
13185,1,61853,61883,0.0,133,,133,43
13185,2,61883,61859,0.0,245,,245,43
13185,3,61859,62304,0.0,93,,93,43
13185,4,62304,61879,0.0,224,,224,43
13185,5,61879,61901,0.0,260,,260,43
13185,6,61901,74190,0.0,496,,496,43
13185,7,74190,57470,0.0,356,,356,43
13185,8,57470,71381,0.0,172,,172,43
13185,9,71381,71382,0.0,124,,124,43
13185,10,71382,71383,0.0,79,,79,43
13185,11,71383,71384,0.0,86,,86,43
13185,12,71384,71385,0.0,89,,89,43
13185,13,71385,71802,0.0,218,,218,43
13185,14,71802,71595,0.0,92,,92,43
13185,15,71595,71596,0.0,109,,109,43
13185,16,71596,71597,0.0,98,,98,43
13185,17,71597,71598,0.0,142,,142,43
13185,18,71598,56414,0.0,61,,61,43
13185,19,56414,74292,0.0,135,,135,43
13185,20,74292,71506,0.0,113,,113,43
13185,21,71506,56544,0.0,39,,39,43
13185,22,56544,71517,0.0,110,,110,43
13185,23,71517,56891,0.0,167,,167,43
13185,24,56891,71520,0.0,105,,105,43
13185,25,71520,56892,0.0,66,,66,43
13185,26,56892,57324,79.5,169,,169,43
13185,27,57324,57327,603.0,110,,110,43
13185,28,57327,71389,676.0,123,,123,43
13185,29,71389,57337,622.0,113,,113,43
13185,30,57337,71391,538.0,98,,98,43
13185,31,71391,71394,1298.0,236,,236,43
13185,32,71394,72331,1965.0,357,,357,43
13185,33,72331,61899,2216.0,403,,403,43
13185,34,61899,61876,1405.0,255,,255,43
13185,35,61876,61884,1229.0,223,,223,43
13185,36,61884,61856,524.0,95,,95,43
13185,37,61856,61881,1417.0,258,,258,43
13185,38,61881,61852,675.0,122,,122,43
13185,39,61852,73235,2616.0,476,,476,43
13185,40,73235,52733,1382.0,251,,251,43
13185,41,52733,53036,338.0,61,,61,43
13185,42,53036,53037,333.0,61,,61,43
13185,43,53037,53014,626.0,114,,114,43
13185,44,53014,73769,1125.0,205,,205,43
13185,45,73769,73770,442.0,80,,80,43
13185,46,73770,73239,0.0,757,,757,43
13186,0,73239,61853,0.0,420,,420,5
13186,1,61853,61883,0.0,126,,126,5
13186,2,61883,61859,0.0,232,,232,5
13186,3,61859,62304,0.0,88,,88,5
13186,4,62304,61879,0.0,212,,212,5
13186,5,61879,61901,0.0,246,,246,5
13186,6,61901,61985,0.0,377,,377,5
13186,7,61985,72334,0.0,91,,91,5
13186,8,72334,73073,0.0,254,,254,5
13186,9,73073,71381,0.0,173,,173,5
13186,10,71381,71382,0.0,118,,118,5
13186,11,71382,71383,0.0,75,,75,5
13186,12,71383,71384,0.0,81,,81,5
13186,13,71384,71385,0.0,84,,84,5
13186,14,71385,71802,0.0,207,,207,5
13186,15,71802,71595,0.0,88,,88,5
13186,16,71595,71596,0.0,103,,103,5
13186,17,71596,71597,0.0,93,,93,5
13186,18,71597,71598,0.0,134,,134,5
13186,19,71598,56414,0.0,58,,58,5
13186,20,56414,74292,0.0,127,,127,5
13186,21,74292,71506,0.0,108,,108,5
13186,22,71506,56544,0.0,37,,37,5
13186,23,56544,71517,0.0,104,,104,5
13186,24,71517,56891,0.0,158,,158,5
13186,25,56891,71520,0.0,100,,100,5
13186,26,71520,56892,0.0,62,,62,5
13186,27,56892,57324,0.0,160,,160,5
13186,28,57324,57327,466.0,104,,104,5
13186,29,57327,71389,676.0,116,,116,5
13186,30,71389,57337,622.0,108,,108,5
13186,31,57337,71391,538.0,92,,92,5
13186,32,71391,71394,1298.0,223,,223,5
13186,33,71394,72331,1965.0,339,,339,5
13186,34,72331,61899,2216.0,381,,381,5
13186,35,61899,61876,1405.0,242,,242,5
13186,36,61876,61884,1229.0,211,,211,5
13186,37,61884,61856,524.0,90,,90,5
13186,38,61856,61881,1417.0,244,,244,5
13186,39,61881,61852,675.0,116,,116,5
13186,40,61852,73235,2616.0,450,,450,5
13186,41,73235,52733,1382.0,238,,238,5
13186,42,52733,53036,338.0,58,,58,5
13186,43,53036,53037,333.0,58,,58,5
13186,44,53037,53014,626.0,107,,107,5
13186,45,53014,73769,1125.0,194,,194,5
13186,46,73769,73770,442.0,76,,76,5
13186,47,73770,73239,0.0,717,,717,5
13226,0,74289,74276,0.0,123,126,123.0,347
13226,1,74276,74272,0.0,247,252,247.0,347
13226,2,74272,74284,0.0,264,270,264.0,347
13226,3,74284,74285,0.0,218,223,218.0,347
13226,4,74285,61629,0.0,1021,1044.0,1021,347
13226,5,61629,61696,0.0,650,664,650.0,347
13226,6,61696,62298,373.0,257,263,257.0,347
13226,7,62298,61627,3097.0,666,681.0,666,347
13226,8,61627,74286,4619.0,994,1016.0,994,347
13226,9,74286,74287,720.0,155,158,155.0,347
13226,10,74287,74274,1357.0,292,298,292.0,347
13226,11,74274,74278,1160.0,249,255,249.0,347
13226,12,74278,74291,694.0,149,153.0,149,347
13226,13,74291,74289,0.0,115,117,115.0,347
13238,0,62013,72783,1429.0,259,261.5,249,65
13238,1,72783,62280,818.0,148,149.0,143,65
13238,2,62280,62281,660.0,119,120.5,115,65
13238,3,62281,62288,709.0,129,130.0,123,65
13238,4,62288,62284,858.0,155,156.5,150,65
13239,0,62285,62289,866.0,138.0,138,138,56
13239,1,62289,62282,708.0,113.0,113,113,56
13239,2,62282,71715,665.0,107.0,107,107,56
13239,3,71715,72782,763.0,122.0,123.0,122.0,56
13239,4,72782,62013,1692.0,270.0,273.0,270.0,56
13240,0,61928,72757,1183.0,190,216.5,187,325
13240,1,72757,72760,884.0,141,163,139.5,325
13240,2,72760,61747,3178.0,509,582.5,503,325
13240,3,61747,61722,1745.0,280,320.0,274,325
13240,4,61722,72781,5352.0,857,988,844.5,325
13240,5,72781,62290,2053.0,329,381.5,325,325
13240,6,62290,62286,867.0,139,162.5,137,325
13241,0,62285,72898,711.0,109,121.5,109,333
13241,1,72898,72784,2364.0,363,404.0,363,333
13241,2,72784,61721,5249.0,807,921,807.0,333
13241,3,61721,61744,1749.0,268,308.0,268,333
13241,4,61744,72762,3175.0,488,563,488.0,333
13241,5,72762,72764,819.0,126,146,126.0,333
13241,6,72764,61932,1067.0,164,189.0,164,333
13264,0,62287,62291,846.0,117,123,116.0,625
13264,1,62291,62283,711.0,98,104.0,98,625
13264,2,62283,62279,551.0,76,81,75.0,625
13264,3,62279,72782,817.0,112,120.0,112,625
13264,4,72782,61725,9415.0,1299,1384.0,1291,625
13264,5,61725,61576,1811.0,250,274,249.0,625
13264,6,61576,62029,2651.0,365,416.0,363,625
13264,7,62029,61556,912.0,126,148.5,125,625
13264,8,61556,61604,1318.0,182,218.0,181,625
13265,0,61608,61560,1316.0,179.0,212,176,634
13265,1,61560,73803,883.0,120.0,142.0,118.0,634
13265,2,73803,61580,2676.0,363.0,431.0,357.0,634
13265,3,61580,61731,1887.0,257.0,304.0,252.0,634
13265,4,61731,72781,9417.0,1279.0,1516,1257,634
13265,5,72781,62278,805.0,110.0,129,108,634
13265,6,62278,71714,547.0,74.0,88.0,73.0,634
13265,7,71714,72900,943.0,128.0,151.0,126.0,634
13265,8,72900,62286,625.0,85.0,100,83,634
13266,0,62285,62289,866.0,129.0,170,128,158
13266,1,62289,62282,708.0,106.0,139.0,104.0,158
13266,2,62282,71715,665.0,100.0,131.0,98.0,158
13266,3,71715,72782,763.0,114.0,150.0,113.0,158
13266,4,72782,61760,3774.0,563.0,742,556,158
13266,5,61760,61769,579.0,87.0,114.0,85.0,158
13266,6,61769,73581,1289.0,193.0,253,189,158
13266,7,73581,61765,3383.0,505.0,666.0,496.0,158
13266,8,61765,61597,1561.0,233.0,305,228,158
13266,9,61597,61550,1671.0,250.0,327,245,158
13267,0,61552,61601,1743.0,245.0,330,239,192
13267,1,61601,61766,1462.0,205.0,278.0,201.0,192
13267,2,61766,61737,3179.0,446.0,602,435,192
13267,3,61737,61770,1485.0,209.0,280,204,192
13267,4,61770,61763,577.0,81.0,110,79,192
13267,5,61763,72783,3735.0,524.0,706,511,192
13267,6,72783,62280,818.0,114.5,155,112,192
13267,7,62280,62281,660.0,93.0,125,90,192
13267,8,62281,62288,709.0,99.5,134.0,98.0,192
13267,9,62288,62284,858.0,120.5,162,117,192
13268,0,72896,62291,1393.0,166.0,178,163,232
13268,1,62291,62283,711.0,85.0,91.0,83.0,232
13268,2,62283,62279,551.0,65.0,71,64,232
13268,3,62279,72784,890.0,106.0,115,104,232
13268,4,72784,61175,19926.0,2373.0,2560.0,2326.0,232
13268,5,61175,61147,4198.0,500.0,581,490,232
13268,6,61147,61252,2911.0,347.0,405.0,338.0,232
13268,7,61252,61238,1284.0,153.0,178.0,149.0,232
13269,0,61238,72937,1216.0,155,196,145.0,125
13269,1,72937,61145,2718.0,345,436.0,325,125
13269,2,61145,61171,4125.0,524,661.5,492,125
13269,3,61171,72783,20002.0,2543,3183,2387.0,125
13269,4,72783,62278,878.0,112,142,105.0,125
13269,5,62278,71714,547.0,69,88.5,65,125
13269,6,71714,62290,701.0,89,113.5,84,125
13269,7,62290,72896,729.0,93,118.0,87,125
13270,0,61238,72937,1216.0,146.0,152.0,143.0,72
13270,1,72937,61145,2718.0,326.0,339.0,320.0,72
13270,2,61145,61171,4125.0,495.0,514,484,72
13270,3,61171,72783,20002.0,2401.0,2493,2348,72
13270,4,72783,62278,878.0,106.0,108.0,103.0,72
13270,5,62278,71714,547.0,65.0,68,64,72
13270,6,71714,62290,701.0,84.0,87,82,72
13270,7,62290,62286,867.0,104.0,107.0,102.0,72
13271,0,73232,62225,1822.0,212.0,231,210,292
13271,1,62225,62309,1834.0,214.0,232.5,212.0,292
13271,2,62309,61882,538.0,62.0,68.0,62.0,292
13271,3,61882,61917,886.0,103.0,112,102,292
13271,4,61917,61858,465.0,54.0,59,54,292
13271,5,61858,74090,1295.0,151.0,164,149,292
13271,6,74090,61878,469.0,54.0,59.5,54.0,292
13271,7,61878,73804,3805.0,443.0,481.0,439.0,292
13271,8,73804,61535,3227.0,376.0,409.0,372.0,292
13271,9,61535,61232,4435.0,517.0,561.0,512.0,292
13271,10,61232,61151,2703.0,315.0,342.5,312.0,292
13271,11,61151,61225,1370.0,159.0,174,158,292
13271,12,61225,61252,1394.0,162.0,177.0,160.0,292
13271,13,61252,74256,1915.0,224.0,244,221,292
13271,14,74256,74260,631.0,73.0,80,73,292
13272,0,74261,74257,629.0,82,85.0,81,299
13272,1,74257,72936,2022.0,262,274.0,260,299
13272,2,72936,72908,1393.0,180,189.0,179,299
13272,3,72908,61141,1268.0,165,172,163.0,299
13272,4,61141,61228,2649.0,343,358,340.0,299
13272,5,61228,61541,4479.0,581,607,575.0,299
13272,6,61541,73803,3241.0,420,439.0,417,299
13272,7,73803,61877,3842.0,498,521,493.0,299
13272,8,61877,61910,456.0,59,62.0,59,299
13272,9,61910,61857,1301.0,169,177.0,167,299
13272,10,61857,61914,462.0,60,63,59.0,299
13272,11,61914,61880,821.0,106,111.0,105,299
13272,12,61880,61850,605.0,79,82,78.0,299
13272,13,61850,62022,1838.0,238,249.0,236,299
13272,14,62022,73232,794.0,103,108.0,102,299
13273,0,61687,61715,3993.0,614.0,650.5,608.0,476
13273,1,61715,61631,981.0,151.0,161,149,476
13273,2,61631,74097,1126.0,173.0,186.0,172.0,476
13273,3,74097,61700,3353.0,516.0,553.0,510.0,476
13273,4,61700,61718,905.0,139.0,150.0,138.0,476
13273,5,61718,61548,3046.0,469.0,510.0,464.0,476
13273,6,61548,73535,913.0,140.0,153.0,139.0,476
13273,7,73535,73804,891.0,138.0,149.0,135.0,476
13273,8,73804,61606,2200.0,338.0,368.0,335.0,476
13273,9,61606,61537,1101.0,169.0,185.0,168.0,476
13273,10,61537,62017,407.0,63.0,68,62,476
13274,0,73511,61740,0.0,329.0,341,305,54
13274,1,61740,61768,0.0,299.0,310,278,54
13274,2,61768,61721,0.0,192.0,198,178,54
13274,3,61721,61733,0.0,88.0,91.0,81.0,54
13274,4,61733,61764,0.0,593.0,615,549,54
13274,5,61764,61548,0.0,600.0,621.0,554.0,54
13274,6,61548,61869,0.0,315.0,326,291,54
13274,7,61869,61911,0.0,263.0,273,243,54
13274,8,61911,61856,0.0,218.0,226,202,54
13274,9,61856,61851,0.0,376.0,390.0,348.0,54
13274,10,61851,73233,0.0,492.0,509.0,454.0,54
13275,0,73233,74093,3546.0,499,517,494.0,119
13275,1,74093,61858,1943.0,273,283.0,270,119
13275,2,61858,74090,1295.0,182,189.0,181,119
13275,3,74090,61873,1278.0,180,186.0,178,119
13275,4,61873,61552,1643.0,231,240.0,228,119
13275,5,61552,61767,3262.0,459,475.0,454,119
13275,6,61767,61737,3122.0,440,455.0,435,119
13275,7,61737,61722,518.0,72,76,72.0,119
13275,8,61722,61771,1027.0,145,149,143.0,119
13275,9,61771,61743,1600.0,225,234,223.0,119
13275,10,61743,73511,1450.0,204,211.0,202,119
13276,0,72894,72898,468.0,69,76,68.0,637
13276,1,72898,62283,923.0,136,151.0,134,637
13276,2,62283,62279,551.0,81,90.0,80,637
13276,3,62279,61752,2631.0,387,429.0,383,637
13276,4,61752,61749,4679.0,690,767.5,680,637
13276,5,61749,61597,4093.0,602,685,595.0,637
13276,6,61597,61544,2581.0,380,432,375.0,637
13276,7,61544,61877,1575.0,232,264.0,229,637
13276,8,61877,61885,1234.0,182,206,180.0,637
13276,9,61885,61915,1051.0,155,175.0,152,637
13276,10,61915,61880,755.0,111,124,110.0,637
13276,11,61880,61890,1554.0,229,255,226.5,637
13276,12,61890,62022,889.0,131,146.5,130,637
13276,13,62022,73233,850.0,125,140.0,124,637
13277,0,73233,62225,1766.0,243,306,241.0,475
13277,1,62225,74089,890.0,123,155,121.0,475
13277,2,74089,61882,1482.0,203,257.5,202,475
13277,3,61882,61916,822.0,114,142,113.0,475
13277,4,61916,61886,1051.0,144,181.0,143,475
13277,5,61886,61878,1242.0,171,216,169.0,475
13277,6,61878,73536,1601.0,221,277,219.0,475
13277,7,73536,61601,2594.0,357,446.5,354,475
13277,8,61601,61750,3988.0,548,692,544.0,475
13277,9,61750,61755,4692.0,646,807.5,640,475
13277,10,61755,62278,2636.0,363,458.0,359,475
13277,11,62278,71714,547.0,75,95,75.0,475
13277,12,71714,72900,943.0,130,164.0,129,475
13277,13,72900,72896,487.0,67,85,66.0,475
13278,0,73233,62225,1766.0,236,245.0,235,205
13278,1,62225,74089,890.0,119,123.0,119,205
13278,2,74089,61882,1482.0,199,206.0,197,205
13278,3,61882,61916,822.0,110,114.0,110,205
13278,4,61916,61886,1051.0,141,146.0,140,205
13278,5,61886,61878,1242.0,166,172.0,165,205
13278,6,61878,73536,1601.0,214,222.0,214,205
13278,7,73536,61601,2594.0,347,360.0,345,205
13278,8,61601,61750,3988.0,534,553,532.0,205
13278,9,61750,61755,4692.0,628,650,625.0,205
13278,10,61755,62278,2636.0,353,366,351.0,205
13278,11,62278,71714,547.0,73,76.0,73,205
13278,12,71714,72900,943.0,126,130,126.0,205
13278,13,72900,62286,625.0,84,87.0,83,205
13279,0,61601,61750,3988.0,432.0,,432.0,6
13279,1,61750,61755,4692.0,508.0,,508.0,6
13279,2,61755,62278,2636.0,286.0,,286.0,6
13279,3,62278,71714,547.0,59.0,,59.0,6
13279,4,71714,72900,943.0,102.0,,102.0,6
13279,5,72900,72896,487.0,53.0,,53.0,6
13300,0,62317,73777,2852.0,522,539,519.0,355
13300,1,73777,61631,2188.0,400,418,398.0,355
13300,2,61631,61656,321.0,59,62.5,58,355
13300,3,61656,61666,1272.0,233,246,232.0,355
13300,4,61666,61621,2041.0,373,398.5,371,355
13300,5,61621,61641,2455.0,449,485,446.5,355
13300,6,61641,61591,605.0,111,120.0,110,355
13300,7,61591,61650,1245.0,228,248,226.0,355
13300,8,61650,74192,1994.0,364,397.5,362,355
13300,9,74192,74106,3254.0,595,652,589.5,355
13300,10,74106,74239,793.0,145,160,143.0,355
13300,11,74239,61467,4949.0,905,998.5,896,355
13300,12,61467,73600,222.0,41,45,40.0,355
13300,13,73600,73907,865.0,158,175.0,157,355
13300,14,73907,61459,3210.0,587,651,581.0,355
13300,15,61459,61411,2015.0,369,408,365.0,355
13300,16,61411,73574,882.0,161,179.5,160,355
13300,17,73574,74119,631.0,115,128.0,114,355
13300,18,74119,61434,769.0,141,156,139.0,355
13305,0,73227,61532,525.0,90.0,109,89,596
13305,1,61532,73652,444.0,76.0,92,75,596
13305,2,73652,73657,727.0,124.0,151,123,596
13305,3,73657,61499,656.0,112.0,136,111,596
13305,4,61499,61519,398.0,68.0,82,68,596
13305,5,61519,73780,677.0,116.0,140,114,596
13305,6,73780,61515,342.0,59.0,71,58,596
13305,7,61515,61473,729.0,124.0,151,123,596
13305,8,61473,61489,575.0,99.0,120,98,596
13305,9,61489,73412,707.0,120.0,146,119,596
13305,10,73412,61509,350.0,60.0,73.0,60.0,596
13305,11,61509,73572,982.0,168.0,203,166,596
13305,12,73572,74307,1572.0,269.0,326,266,596
13306,0,74312,73571,1365.0,246.0,299,244,614
13306,1,73571,61505,894.0,161.0,196,159,614
13306,2,61505,73411,444.0,80.0,98,80,614
13306,3,73411,61487,685.0,124.0,152,122,614
13306,4,61487,61471,571.0,103.0,126,102,614
13306,5,61471,61513,735.0,132.0,162,131,614
13306,6,61513,73779,291.0,53.0,64.5,52.0,614
13306,7,73779,61517,726.0,131.0,160,130,614
13306,8,61517,61490,382.0,69.0,84.0,68.0,614
13306,9,61490,73656,688.0,124.0,152,123,614
13306,10,73656,73651,730.0,131.0,162.5,130.0,614
13306,11,73651,61530,422.0,76.0,93.5,75.0,614
13306,12,61530,73227,552.0,100.0,122.5,99.0,614
13307,0,74259,74255,625.0,129.0,155,122,556
13307,1,74255,73219,921.0,190.0,228.0,181.0,556
13307,2,73219,61250,741.0,153.0,183,145,556
13307,3,61250,61209,542.0,112.0,135.0,106.0,556
13307,4,61209,61224,777.0,160.0,192,152,556
13307,5,61224,61204,509.0,105.0,126.0,99.0,556
13307,6,61204,61199,440.0,91.0,109,86,556
13307,7,61199,61145,809.0,167.0,200.0,158.5,556
13307,8,61145,61243,656.0,135.0,163.0,128.0,556
13307,9,61243,61191,1165.0,241.0,288,228,556
13307,10,61191,61230,737.0,152.0,183.0,144.0,556
13307,11,61230,61183,439.0,91.0,109,86,556
13307,12,61183,61171,1128.0,232.0,279.0,220.5,556
13307,13,61171,61256,889.0,184.0,220.0,174.0,556
13307,14,61256,61158,475.0,98.0,118.0,93.0,556
13307,15,61158,61215,399.0,82.0,99.0,78.0,556
13307,16,61215,74307,1315.0,272.0,325,257,556
13307,17,74307,74238,505.0,104.0,125.0,99.0,556
13307,18,74238,74107,790.0,163.0,196.0,155.0,556
13307,19,74107,74117,1065.0,220.0,264,208,556
13307,20,74117,74243,1062.0,219.0,263,208,556
13307,21,74243,74189,1213.0,250.0,300.0,237.0,556
13307,22,74189,74162,891.0,184.0,221,175,556
13307,23,74162,74179,1168.0,241.0,289.5,228.0,556
13307,24,74179,72758,1065.0,220.0,264,209,556
13307,25,72758,72759,752.0,155.0,186.0,147.0,556
13308,0,72761,72763,819.0,162.0,188.0,159.0,570
13308,1,72763,74180,1002.0,199.0,230.5,195.0,570
13308,2,74180,74159,1315.0,260.0,302,256,570
13308,3,74159,74190,809.0,161.0,186,157,570
13308,4,74190,74246,1293.0,256.0,297.0,251.0,570
13308,5,74246,74114,1078.0,214.0,248,209,570
13308,6,74114,74108,896.0,177.0,206.0,174.0,570
13308,7,74108,74242,971.0,193.0,222,188,570
13308,8,74242,74312,645.0,127.0,148.5,125.0,570
13308,9,74312,61221,1153.0,229.0,265,222,570
13308,10,61221,61165,326.0,64.0,75.0,63.0,570
13308,11,61165,61258,491.0,97.0,113,95,570
13308,12,61258,61178,946.0,187.0,217,183,570
13308,13,61178,61187,871.0,173.0,200,168,570
13308,14,61187,61234,697.0,138.0,159,135,570
13308,15,61234,61195,735.0,146.0,169,142,570
13308,16,61195,61246,1090.0,216.0,249.5,211.0,570
13308,17,61246,61149,750.0,148.0,172.0,144.0,570
